2,2,2,2,0,0,0,1,1,0,1,1.2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,
1,1,1,1,1,1,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,,,,,,,,,,
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,
1,1,1,0,1,1,1,1.2,1.2,1.2,0,0,1,1,1,1,1,1.2,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,12.5,0,0,12,0,0,0,0,0,0,2,2,0,0,0,0,0,12,12,0,0,0,0,0,0,,,
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,,,
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
0,0,0,0,0,1,1,1,1,0,0,0,0,12,12,12.5,0,2,12,12,12,12,12,12,12,,,,,,,,,,,,,
2,2,2,2,2,2,2,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,
1,1,1,2,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,2.1,0,0,2.1,0,0,2,2,2,2,2,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2.1,,,,,,,,,,,,,,,,,,
0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,2,2,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0,0,0,0,2.1,0,2,2,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,1.2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,1,1.2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,2,2,2,2,0,0,0,2,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,,,,,,,
1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,2,2,0,1,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,,,,
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,
2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0,0,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
0,0,0,0,2.1,2,2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,
2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,12.5,12,0,0,0,0,0,0,0,0,0,12,2,2,2,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
0,0,0,2.2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12.2,12,12,12,0,12,12,0,12,12,0,0,0,12,12,12,12,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,
3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,
2,0,2,0,0,0,0,12,12,1,3,3,3,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,
2,2,2,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,,,,,,,,
0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
12,0,12,12,12,12,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,12,0,0,0,0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,2,0,2,2,0,2,2,2,2,,,,,,,,,,,,,
0,0,0,0,0,3,0,0,3,3,3,0,2,0,0,2,2,2,2,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
2,2,2,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.2,3,0,3,0,3,3,3,3,3,3,3,3,3,,,,,,,,,,
3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
3,0,3,0,3,3,0,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,1.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
0,0,0,0,0,0,1.2,0,1,1,0,0,0,0,0,0,0,0,0,2.1,2,2,2,2,2,2,2,,,,,,,,,,,
0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,4,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,34,34,2,34,34,34,34,34,34,34,34,34,34,34,34,34,,,,,,,,,,,,,
3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,
3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
0,0,0,0,0,0,0,0,2.1,2.1,2,2.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,3,0,0,3,0,0,0,0,0,0,,,,,,,,,,,
0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,,,,,,,,,
0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,,,,,,,,,,
0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,4,1.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0,,,,
0,0,0,0,0,0,0,0,0,4.1,4.1,0,0,0,0,0,0,0,2.5,0,0,0,0,0,2.2,2.1,0,0,0,0,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,3.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
0,0,0,0,0,0,0,0,0,2.1,2.1,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,2.5,2,0,0,0,2,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.1,2.1,0,0,0,0,0,0,0,0,0,0,,,,
0,0,0,0,0,2.5,2,0,2,2,2.1,0,0,0,0,0,0,0,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,,,,
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,2.1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1,1,1,1,1,1,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,0,0,0,0,0,0,0,2.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,0,0,0,0,0,0,2.2,2,2,2,2.1,2.1,2.1,2,2,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,2,0,12,0,12,12,0,0,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,,,,
0,0,0,0,0,0,2,2,0,2,2,2,2,0,0,1,1,1,0,0,2,0,0,2.1,2,2,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,,2,,,,,,
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,
0,0,0,0,0,2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,2,0,0,2,0,2.1,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
3,3,3,3,3,3,1,23,3,1,1,1,1,3,3,3,3,3,3,3,3,3,23,23,23,23,23,23,23,23,23,23,,,,,,
0,0,0,0,0,12,12,12,12,12,0,0,0,0,0,2,0,2,1,1,1,0,0,1,1,1,1,1,1,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,2,2,12.5,0,3,2,12,1,1,1,1,1,1,1,,,,,,,,,,,,,
0,0,0,0,2.2,2.2,0,2,0,0,2,0,0,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,
2,2,2,2,2,2.1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
0,0,2,0,2,2,0,2,1,1,0,1,1,0,0,0,1.2,1.2,2,2,2,0,1,1,1,1,1,,,,,,,,,,,
0,0,0,0,0,0,2.1,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
